query_run_date,query_period,periods_back,days_back,result_count,date_query_start,date_query_end,doc_id,domain,title,date_published,collection,tags,url,summary
"2014-04-12","years","1","365","97","2013-04-12","2014-04-12","haiyan-google-countryLY-1-10_y1(10)","libyaherald.com","Filipinos in Libya to raise funds for typhoon victims | Libya Herald","","haiyan","google-country","http://www.libyaherald.com/2013/11/11/filipinos-in-libya-to-raise-funds-for-typhoon-victims/","The Filipino community in Libya is raising funds for the victims of <b>typhoon Haiyan</b>, <br> which claimed the lives of over 10,000 people. The typhoon struck the&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(01)","maroc.ma","Morocco Expresses Condolences To Families Of Victims Of ...","","haiyan","google-country","http://www.maroc.ma/en/news/morocco-expresses-condolences-families-victims-typhoon-haiyan-hit-central-philippines","You are here. Home / <b>News</b> ... Morocco Expresses Condolences To Families Of <br> Victims Of <b>Typhoon Haiyan</b> That Hit Central Philippines. Vocal synthesis&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(02)","lovop.com","We are in Hue Vietnam and Typhoon Haiyan is coming | Lovop","","haiyan","google-country","http://lovop.com/en/we-are-in-hue-vietnam-and-typhoon-haidan-is-coming/","After cross checking multiple sources of weather <b>news</b> across different countries, <br> the consensus was that the typhoon was indeed coming here and that it is&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(03)","moroccoworldnews.com","Typhoon victims eat cats, dogs to survive | Morocco World News","","haiyan","google-country","http://www.moroccoworldnews.com/2013/11/112365/typhoon-victims-eat-cats-dogs-to-survive/","TACLOBAN – Victims of <b>Typhoon Haiyan</b> in the Philippines are struggling to ... <br> <b>Typhoon Haiyan</b> swept through the islands of the Philippines on November 8,&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(04)","hassan2golftrophy.com","13 Dec. 2013 - Golf News","","haiyan","google-country","http://www.hassan2golftrophy.com/en/Page-22/news/golf-news/manila-masters-to-go-ahead-despite-typhoon-disaster/63-87/","The inaugural Manila Masters golf tournament will go ahead this week, despite <br> the unprecedented disaster caused by <b>Typhoon Haiyan</b>, the Asian Tour said on&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(05)","ngahr.ma","NGA Blog | NGA HR Morocco","","haiyan","google-country","http://www.ngahr.ma/blog","share. Facebook Twitter LinkedIn. On November 8, 2013 <b>Typhoon Haiyan</b>, also <br> known as Typhoon <b>Yolanda</b>, made landfall on the Philippines. This is the story of<br> &nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(06)","uclg.org","December 2013 | United Cities and Local Governments","","haiyan","google-country","http://www.uclg.org/en/media/newsletter/december-2013","<b>news</b> and events of interest for local and regional ... In the aftermath of the <br> devastating <b>typhoon Haiyan</b> that has hit the Philippines claiming human lives and<br> &nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(07)","wwp.greenwichmeantime.com","Morocco Time: What is the current local time now in Morocco?","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/africa/morocco/time-morocco/","UNICEF: Your donation today could help us give life-saving support to a child <br> affected by <b>Typhoon Haiyan</b>, or provide support in their community during the&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(08)","shpeee.com","Archives: 2013 December","","haiyan","google-country","http://www.shpeee.com/?m=201312","Kuwait <b>News</b> Agency (KUNA) is pleased to transmit a roundup of the major ..... <br> USD 10 millions to help the Philippines face the aftermath of the <b>typhoon Haiyan</b>."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryMA-1-10_y1(09)","ahewar.org","احمد قرة - مختبر السرد السياحى (35):ان الغاء منظمة السياحة العربية هو ...","","haiyan","google-country","http://www.ahewar.org/debat/show.art.asp?aid=397279","... of the Philippines in the aftermath of the earthquake and <b>typhoon Haiyan</b> that <br> hit .... The Secularism <b>News</b> Agency‎, ‎وكالة أنباء العمال The Labour <b>News</b> Agency‎&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryMC-1-10_y1(01)","rivieratimes.com","Typhoon Haiyan: Monaco lends its support - The Riviera Times Online","","haiyan","google-country","http://www.rivieratimes.com/index.php/monaco-article/items/typhoon-haiyan-monaco-lends-its-support.html","<b>Typhoon Haiyan</b>, locally known as <b>Yolanda</b>, is one of the strongest storms in <br> history to ... In recent days, the UN has renewed its <b>Typhoon Haiyan</b> Action Plan&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryMC-1-10_y1(02)","superyachtnews.com","Crew Asia | Typhoon Haiyan | Charity | Phillipines | events News on ...","","haiyan","google-country","http://www.superyachtnews.com/events/20518/crew-asia-start-charitable-efforts-for-those-affected-by-typhoon-haiyan.html","The tragic devastation following <b>Typhoon Haiyan</b> that has taken over our <b>news</b> <br> channels has been devastating to see. According to the BBC, some 11 million&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryMC-1-10_y1(03)","en.gouv.mc","Typhoon Haiyan : Aid of 150,000 € has been Allocated by the ...","","haiyan","google-country","https://en.gouv.mc/Policy-Practice/Monaco-Worldwide/Public-Aid-for-Development-and-International-Cooperation/News/Typhoon-Haiyan-Aid-of-150-000-has-been-Allocated-by-the-Prince-s-Government","<b>News</b> of theme &quot;Public Aid for Development and International Cooperation&quot; ... <br> Following the passage of <b>Typhoon Haiyan</b> on 8 November 2013, the Prince&#39;s&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryMC-1-10_y1(04)","croix-rouge.mc","Typhoon Haiyden : appeal to assist victims in the Philippines","","haiyan","google-country","http://www.croix-rouge.mc/home/actus/typhon-meurtrier-aux-philippines/","You are here : » Home » <b>News</b> » Typhoon Haiyden : appeal to assist victims in ... <br> In the wake of the devastating <b>Typhoon Haiyan</b> that struck central Philippines&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryMC-1-10_y1(05)","monaco.edu","IUM students generously contributed charity funds to the Red Cross","","haiyan","google-country","http://www.monaco.edu/news-business-school/ium-students-generously-contributed-charity-funds-to-the-red-cross/","... Red Cross in collecting funds to help the Philippines recover from the <br> disastrous <b>Typhoon Haiyan</b> that hit the country on November 10, 2013. ... Recent <br> <b>news</b>."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryMC-1-10_y1(06)","yogamontecarlo.com","Charity Yoga | Sunshine Yoga Monte Carlo","","haiyan","google-country","http://yogamontecarlo.com/special-events/","Cathy suggested that we do a charity event to benefit the victims of the <b>typhoon</b> <br> <b>Haiyan</b> in the Philippines. The Monte-Carlo Bay Hotel supports this idea by&nbsp;..."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryMC-1-10_y1(07)","stpaulsmonaco.com","Saint Paul&apos;s Church, Monte-Carlo","","haiyan","google-country","http://www.stpaulsmonaco.com/","... nearly 100 of the many damaged homes left in the wake of <b>Typhoon Haiyan</b> <br> last November. ... Click here for more <b>news</b> and photos from Saint Paul&#39;s Church."
"2014-04-12","years","1","365","8","2013-04-12","2014-04-12","haiyan-google-countryMC-1-10_y1(08)","gouv.mc","Typhon Haiyan : une aide de 150 000 € allouée par le ...","","haiyan","google-country","http://www.gouv.mc/Action-Gouvernementale/Monaco-a-l-International/L-Aide-Publique-au-Developpement-et-la-Cooperation-Internationale/Actualites/Typhon-Haiyan-une-aide-de-150-000-allouee-par-le-Gouvernement-Princier","Suite au passage du typhon Haiyan le 8 novembre dernier, le Gouvernement <br> Princier vient d&#39;allouer une aide humanitaire d&#39;urgence de 150 000 € pour&nbsp;..."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(01)","md.undp.org","Humanitarian partners launch plan to help Typhoon Haiyan survivors","","haiyan","google-country","http://www.md.undp.org/content/philippines/en/home/presscenter/pressreleases/2013/12/16/humanitarian-partners-launch-plan-to-help-typhoon-haiyan-survivors-791-million-required-to-help-people-obtain-life-s-necessities","... its Strategic Response Plan (SRP), seeking US$791 million to assist families <br> affected by <b>Typhoon Haiyan</b> (known locally as <b>Yolanda</b>) over a 12-month period."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(02)","trm.md","Philippines/typhoon: European Commission announced 3 million ...","","haiyan","google-country","http://trm.md/en/international/filipine-taifun-comisia-europeana-anun-a-acordarea-a-3-milioane-de-euro/","At least 138 people were confirmed dead in the aftermath of <b>Typhoon Haiyan</b>. But <br> Philippine Red Cross Secretary General Gwen Pang ... Comments: more <b>news</b>&nbsp;..."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(03)","iom.md","It&apos;s Time to Take Action and Save Lives of Migrants Caught in Crisis","","haiyan","google-country","http://www.iom.md/index.php/en/media-center/press-releases/257-its-time-to-take-action-and-save-lives-of-migrants-caught-in-crisis","Upcoming events &middot; Press Releases &middot; Media KIT &middot; <b>News</b> Archive &middot; Media ... Some <br> 5,000 people a day left the Central Philippines following <b>typhoon Haiyan</b> last&nbsp;..."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(04)","trm.md","ALERT in Vietnam: About 100 thousand persons evacuated | News ...","","haiyan","google-country","http://trm.md/en/international/vietnam-in-stare-de-alerta-aproximativ-100-de-mii-de-persoane-evacuate/","Vietnam has started evacuating over 100,000 people from the path of Super <br> <b>Typhoon Haiyan</b>, state media said Saturday, after the storm tore across the&nbsp;..."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(05)","caritas.md","AID TO VICTIMS OF THE TYPHOON IN THE PHILIPPINES | Caritas En","","haiyan","google-country","http://caritas.md/en/aid-to-victims-of-the-typhoon-in-the-philippines/","<b>Typhoon Haiyan</b>, considered the worst in the last 100 years, has reached <br> Philippine shores on November 8, leaving behind more than 10 thousand dead <br> and&nbsp;..."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(06)","usaim.org","USAIM&apos;s Partner: IOM Response | usaim.org","","haiyan","google-country","http://www.usaim.org/TyphoonHaiyan_IOM","Home /Emergency Relief /Relief for Victims of <b>Typhoon Haiyan</b> /USAIM&#39;s Partner: <br> IOM Response ... Related IOM Reports &amp; <b>News</b>: The latest IOM Philippines&nbsp;..."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(07)","cnaa.acad.md","365 DAYS:","","haiyan","google-country","http://www.cnaa.acad.md/i/education-news/tenpeople.pdf","In March, Deborah Persaud was ready to share the <b>news</b>: a baby born with HIV in <br> .... he argues that <b>Typhoon Haiyan</b> helped to put the international spot-."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(08)","helpage.org","Welcome to HelpAge Blogs | HelpAge International","","haiyan","google-country","http://www.helpage.org/blogs/search/moldova/","... south-africa &middot; south-asia &middot; sri-lanka &middot; sudan &middot; syria &middot; tanzania &middot; thailand &middot; <b>typhoon</b><br> <b>-haiyan</b> ... Latest <b>news</b> &middot; Press room &middot; Features &middot; Life stories &middot; Photogalleries."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(09)","publika.md","Taifunul Haiyan face victime: Cel puţin 1.200 de oameni au murit în ...","","haiyan","google-country","http://www.publika.md/taifunul-haiyan-face-victime-cel-putin-1-200-de-oameni-au-murit-in-filipine_1672921.html","Super-taifunul Haiyan care s-a abătut asupra Insulelor Filipine a luat viaţa a cel <br> puţin 1.200 de oameni şi a făcut mii de case una cu pământul, anunţă&nbsp;..."
"2014-04-12","years","1","365","10","2013-04-12","2014-04-12","haiyan-google-countryMD-1-10_y1(10)","publika.md","&quot;E îngrozitor, e o imensă tragedie umană&quot;. Poliţia din Filipine a ...","","haiyan","google-country","http://www.publika.md/e-ingrozitor-e-o-imensa-tragedie-umana-politia-din-filipine-a-anuntat-cate-mii-de-victime-a-facut-taifunul-haiyan_1673621.html","Poliţia din Filipine a anunţat că Haiyan, unul dintre cele mai puternice taifunuri <br> înregistrate vreodată în lume, ar fi luat viaţa a peste 10.000 de oameni. Totodată<br> &nbsp;..."
"2014-04-12","years","1","365","7","2013-04-12","2014-04-12","haiyan-google-countryMG-1-10_y1(01)","mg.globalvoicesonline.org","Nikarakara Fihetsiketsehana Ireo Niharam-boina Tamin&apos;ny Tafio ...","","haiyan","google-country","http://mg.globalvoicesonline.org/2014/02/07/57481/","Niharam-boina maherin&#39;ny 10 000 tamin&#39;ny tafio-drivotra Haiyan (<b>Yolanda</b>) no .... <br> English ·, Philippine <b>Typhoon Haiyan</b> Victims Join &#39;People Surge&#39; Protest&nbsp;..."
"2014-04-12","years","1","365","7","2013-04-12","2014-04-12","haiyan-google-countryMG-1-10_y1(02)","sgs.com","SGS - Stakeholder Engagement Results","","haiyan","google-country","http://www.sgs.com/en/our-company/corporate-sustainability/sustainability-report/our-approach-to-reporting/stakeholder-engagement-results.aspx","<b>Typhoon Haiyan</b> Issue: Some ... <b>News</b>. We have launched our online <br> Sustainability Report, heralding a new approach to sustainability disclosure <br> within SGS."
"2014-04-12","years","1","365","7","2013-04-12","2014-04-12","haiyan-google-countryMG-1-10_y1(03)","mg.globalvoicesonline.org","SARIPIKA: Nandrava Ny Afovoan-tanànan&apos;i Filipina Ny Rivo-doza ...","","haiyan","google-country","https://mg.globalvoicesonline.org/2013/11/12/54151/","Namely ny faritra Cebu, Panay, Negros, sy Palawan ihany koa i <b>Yolanda</b>, .... <br> English ·, PHOTOS: Super <b>Typhoon Haiyan</b> Devastates Central Philippines&nbsp;..."
"2014-04-12","years","1","365","7","2013-04-12","2014-04-12","haiyan-google-countryMG-1-10_y1(04)","wwf.mg","WWF - Earth Hour and Spider-Man Join Forces to Save the Planet","","haiyan","google-country","http://www.wwf.mg/?216252/Earth-Hour-and-Spider-Man-Join-Forces-to-Save-the-Planet","... help communities in the Philippines build fiberglass boats to withstand climate <br> impacts like <b>Typhoon Haiyan</b> and raise funds to expand and ... Like this <b>article</b>?"
